0.0000000, 71.0042040
0.0099692, 68.3277360
0.0199473, 69.3811190
0.0300927, 64.5331420
0.0398886, 66.1029740
0.0500028, 51.9559710
0.0599535, 63.5386620
0.0699382, 56.2998960
0.0800209, 57.9337230
0.0900273, 65.3046340
0.0999475, 70.2112430
0.1099050, 73.4501340
0.1199281, 70.3479000
0.1298885, 74.4436950
0.1399231, 66.1173480
0.1499710, 68.0536880
0.1599910, 61.3185540
0.1698844, 56.5609050
0.1800964, 56.2290730
0.1899984, 56.8170550
0.1999083, 63.1825220
0.2099221, 60.3011360
0.2200432, 70.8503490
0.2299614, 71.5532380
0.2399461, 63.3746380
0.2499664, 70.5036470
0.2599468, 72.9612430
0.2699339, 71.3095860
0.2800045, 64.5954670
0.2900209, 63.0092770
0.2999792, 57.3421330
0.3099711, 57.9389380
0.3199663, 63.0310630
0.3299925, 60.9735340
0.3399777, 68.0033260
0.3500051, 64.0554730
0.3599577, 76.1734920
0.3699191, 79.4188770
0.3799074, 78.1033020
0.3899543, 70.8887180
0.3999174, 58.1508790
0.4098542, 63.5020870
0.4199567, 54.5327640
0.4300046, 59.0446280
0.4399295, 61.0282520
0.4499385, 65.7194440
0.4599192, 67.5408400
0.4698741, 75.2318800
0.4799414, 75.4118500
0.4898567, 69.5581820
0.4998388, 69.4385150
0.5098767, 67.4387740
0.5199974, 62.7425160
0.5299373, 64.4462740
0.5399258, 60.9133000
0.5499372, 60.6336250
0.5599411, 54.8874780
0.5698571, 61.6719130
0.5799081, 64.0122380
0.5899968, 64.1250840
0.5999136, 68.9361650
0.6098955, 78.3675540
0.6200032, 65.9878690
0.6299396, 76.3644640
0.6399355, 72.0821840
0.6498678, 65.8178860
0.6599319, 56.9730990
0.6698487, 58.0101850
0.6799123, 53.0220950
0.6898415, 57.0575750
0.6998966, 63.5256420
0.7098024, 63.7537230
0.7199469, 64.9431460
0.7299762, 73.8276520
0.7399459, 76.6372450
0.7499557, 67.6346510
0.7597859, 65.2077030
0.7698863, 67.2127080
0.7798495, 52.5544430
0.7898848, 62.9454770
0.7999649, 60.7008290
0.8098342, 60.1016040
0.8199105, 59.3907130
0.8298721, 65.2384410
0.8399863, 70.8156200
0.8497949, 68.1007080
0.8598597, 74.6284640
0.8698392, 74.0839390
0.8798130, 61.4013900
0.8897994, 70.2106550
0.8997283, 62.9773480
0.9099622, 58.2073020
0.9198420, 56.7089840
0.9299130, 58.6853220
0.9398372, 60.8956340
0.9497480, 62.6149900
0.9598279, 74.5924990
0.9697828, 73.3056560
0.9797246, 72.7540510
0.9898369, 72.1860660
0.9997416, 64.7683110
1.0098293, 59.9156230
1.0197375, 57.6790660
1.0297418, 57.0070990
1.0398490, 56.1471480
1.0498099, 58.6269530
1.0597456, 69.4689180
1.0697644, 74.3340300
1.0797672, 77.6273500
1.0896952, 75.6419450
1.0998299, 66.7790830
1.1097209, 68.0086670
