0.0000000, -300.3811600
0.0099692, -299.9558100
0.0199473, -300.6699200
0.0300927, -301.2824100
0.0398886, -298.2295800
0.0500028, -293.6945200
0.0599535, -308.1550300
0.0699382, -295.1535600
0.0800209, -309.1770600
0.0900273, -300.2424000
0.0999475, -305.5983300
0.1099050, -303.5720800
0.1199281, -306.5937800
0.1298885, -302.3724100
0.1399231, -293.5397000
0.1499710, -299.2925100
0.1599910, -294.5073500
0.1698844, -301.3490600
0.1800964, -298.4027700
0.1899984, -298.7717900
0.1999083, -298.6862200
0.2099221, -295.4946900
0.2200432, -306.3222700
0.2299614, -299.0720200
0.2399461, -297.5743700
0.2499664, -302.5508400
0.2599468, -300.8295000
0.2699339, -298.2384300
0.2800045, -296.5446200
0.2900209, -293.0145900
0.2999792, -293.7145700
0.3099711, -298.5421100
0.3199663, -300.8875400
0.3299925, -298.8293500
0.3399777, -304.0408000
0.3500051, -298.4140000
0.3599577, -304.4804400
0.3699191, -304.1328100
0.3799074, -301.3053900
0.3899543, -297.1255800
0.3999174, -294.3123200
0.4098542, -294.6642800
0.4199567, -292.7699000
0.4300046, -298.4079000
0.4399295, -299.7664200
0.4499385, -303.6594200
0.4599192, -303.5322900
0.4698741, -304.5441000
0.4799414, -299.2874800
0.4898567, -298.4218100
0.4998388, -298.6173400
0.5098767, -295.1821900
0.5199974, -300.6507300
0.5299373, -294.1780700
0.5399258, -295.9046900
0.5499372, -296.8118600
0.5599411, -291.2502400
0.5698571, -307.8531800
0.5799081, -307.6790800
0.5899968, -299.8137500
0.5999136, -303.6704100
0.6098955, -309.1834400
0.6200032, -297.5648200
0.6299396, -300.1611900
0.6399355, -299.1289100
0.6498678, -292.6774600
0.6599319, -292.6945200
0.6698487, -303.8905600
0.6799123, -298.3460100
0.6898415, -293.6640300
0.6998966, -297.8589200
0.7098024, -300.7406300
0.7199469, -303.9432400
0.7299762, -295.4031400
0.7399459, -297.7142300
0.7499557, -299.8189700
0.7597859, -300.7879300
0.7698863, -296.8897400
0.7798495, -298.8123500
0.7898848, -292.8049300
0.7999649, -297.9194300
0.8098342, -299.3700900
0.8199105, -302.3627300
0.8298721, -296.2285500
0.8399863, -299.5946000
0.8497949, -295.7688300
0.8598597, -297.2697800
0.8698392, -299.1521900
0.8798130, -301.9301800
0.8897994, -297.4846200
0.8997283, -293.8694800
0.9099622, -293.7706900
0.9198420, -303.7980700
0.9299130, -295.0065300
0.9398372, -298.2475000
0.9497480, -292.7704800
0.9598279, -301.2375500
0.9697828, -301.5540800
0.9797246, -297.9806500
0.9898369, -294.3177200
0.9997416, -302.5082400
1.0098293, -297.0144700
1.0197375, -296.3097500
1.0297418, -298.8268700
1.0398490, -294.1576500
1.0498099, -305.9765600
1.0597456, -298.6947300
1.0697644, -299.3511400
1.0797672, -299.9535500
1.0896952, -301.0826100
1.0998299, -296.9702100
1.1097209, -297.8141500
1.1197765, -294.5912200
1.1297753, -303.4296000
1.1397419, -305.7179300
1.1497889, -299.2381300
1.1598516, -307.2530200
1.1697860, -307.3135700
1.1798668, -303.7307400
1.1898751, -296.1465800
1.1998158, -288.5853000
1.2097416, -293.4788800
1.2197454, -296.0616100
1.2298799, -297.7221400
1.2396977, -303.2145400
1.2497852, -289.7472200
1.2597384, -297.8325800
1.2697017, -305.0499000
1.2796988, -292.9659100
1.2896538, -292.2355700
1.2997034, -299.0766000
1.3097565, -306.6387300
1.3198245, -300.8691100
1.3297577, -295.7827800
1.3397503, -295.4577300
1.3497767, -300.6077000
1.3597746, -298.2792700
1.3696175, -301.3570300
1.3796623, -297.4874600
1.3897777, -289.0371100
1.3997650, -303.1646700
1.4097292, -310.1190800
1.4197197, -303.8267200
1.4296899, -294.3176900
1.4397681, -289.6813000
1.4497871, -302.8517500
1.4598413, -297.8998700
1.4696281, -301.3276700
1.4797223, -294.8327000
1.4897089, -298.0328700
1.4996457, -299.8646900
1.5096889, -306.1926900
1.5197527, -296.8114900
1.5296929, -290.1158400
1.5397232, -297.2652000
1.5497427, -295.6345200
1.5596468, -303.3376500
1.5698013, -298.3608400
1.5796993, -300.4494000
1.5896788, -298.4035900
1.5996280, -304.5199600
1.6097038, -302.9154100
1.6196859, -299.7785000
1.6296473, -299.8429900
1.6396151, -304.9546800
1.6497269, -293.3776600
1.6596162, -296.2375200
1.6696949, -296.1851200
1.6796312, -306.5006700
1.6896741, -300.9821800
1.6996841, -293.5191000
1.7096457, -294.0560300
1.7197182, -307.6003400
1.7297871, -297.5327100
1.7397382, -299.0864300
1.7496619, -303.9062200
1.7596388, -307.3581800
1.7695577, -293.9437900
1.7796254, -298.4375000
1.7896488, -302.8713700
1.7997987, -295.7053500
1.8097496, -291.8633100
1.8196700, -299.5330500
1.8296261, -305.4070100
1.8396549, -294.4564200
1.8496757, -301.2056300
1.8597465, -297.7811000
1.8696060, -306.0495600
1.8797734, -297.8181800
1.8897359, -301.6840200
1.8997362, -306.8974000
1.9097092, -310.3864700
1.9196162, -313.3770800
1.9295907, -288.8889200
1.9399202, -299.4678300
1.9497552, -297.6481000
1.9596286, -305.7621500
1.9696376, -299.7681600
1.9796209, -295.7998400
1.9896519, -299.4128100
1.9996622, -305.0817600
2.0095687, -297.2090800
2.0196371, -301.4713700
2.0296443, -293.7810700
2.0396919, -293.7370600
2.0496373, -302.9551400
2.0595694, -296.3601400
2.0696359, -298.7589100
2.0796289, -294.5257900
2.0896280, -310.8165900
2.0996668, -297.3912400
2.1095626, -298.5036900
2.1196806, -298.5929000
2.1296697, -290.4671900
2.1395895, -299.9323100
2.1495950, -300.3932500
2.1596906, -291.4729900
2.1696432, -291.5706500
2.1795981, -297.9809900
2.1895909, -299.5912200
2.1995986, -306.0786100
2.2096250, -294.5489500
2.2196143, -290.7775000
2.2295949, -297.4023700
